Experiment,Method,Column,Measure,Value
18,Median,Rotamer outliers [%],MSE,15.91172432560341
18,Median,Rotamer outliers [%],MAE,2.4107477520113583
18,Median,Rotamer outliers [%],MAD,1.4099999999999997
18,Median,RSRZ outliers [%],MSE,16.299751463725077
18,Median,RSRZ outliers [%],MAE,2.581328807806534
18,Median,RSRZ outliers [%],MAD,1.85
18,Median,R [%],MSE,9.998727768133232
18,Median,R [%],MAE,2.4406735641327795
18,Median,R [%],MAD,1.9800000000000004
18,Median,R free [%],MSE,14.810471634327081
18,Median,R free [%],MAE,3.028755414699773
18,Median,R free [%],MAD,2.5159999999999982
18,Bayesian,Clashscore,MSE,22.919275041874194
18,Bayesian,Clashscore,MAE,3.4468994912254742
18,Bayesian,Clashscore,MAD,2.610720719880553
18,Bayesian,Ramachandran outliers [%],MSE,0.7116336171960387
18,Bayesian,Ramachandran outliers [%],MAE,0.40072421025703203
18,Bayesian,Ramachandran outliers [%],MAD,0.20276534736245522
18,Bayesian,Rotamer outliers [%],MSE,7.0028036837825045
18,Bayesian,Rotamer outliers [%],MAE,1.7596264810275486
18,Bayesian,Rotamer outliers [%],MAD,1.207777518946425
18,Bayesian,RSRZ outliers [%],MSE,13.974594783909414
18,Bayesian,RSRZ outliers [%],MAE,2.547792823875822
18,Bayesian,RSRZ outliers [%],MAD,2.026232808875562
18,Bayesian,R [%],MSE,3.2451150346553206
18,Bayesian,R [%],MAE,1.3458252110038493
18,Bayesian,R [%],MAD,1.0148144830054848
18,Bayesian,R free [%],MSE,3.1945472626721503
18,Bayesian,R free [%],MAE,1.3315487583890733
18,Bayesian,R free [%],MAD,1.0377311254661734
19,Mean,Clashscore,MSE,63.429145826002944
19,Mean,Clashscore,MAE,5.428285266624356
19,Mean,Clashscore,MAD,3.9656399363150445
19,Mean,Ramachandran outliers [%],MSE,1.4403502556838221
19,Mean,Ramachandran outliers [%],MAE,0.5949695792099631
19,Mean,Ramachandran outliers [%],MAD,0.4934149160097404
19,Mean,Rotamer outliers [%],MSE,13.373458196754191
19,Mean,Rotamer outliers [%],MAE,2.544758817186791
19,Mean,Rotamer outliers [%],MAD,2.124441270208234
19,Mean,RSRZ outliers [%],MSE,15.35251933962439
19,Mean,RSRZ outliers [%],MAE,2.7273256062233266
19,Mean,RSRZ outliers [%],MAD,2.3083108702284605
19,Mean,R [%],MSE,10.590693392398492
19,Mean,R [%],MAE,2.48485531462695
19,Mean,R [%],MAD,1.995000000000001
19,Mean,R free [%],MSE,13.978538739349476
19,Mean,R free [%],MAE,2.945763343732595
19,Mean,R free [%],MAD,2.4818489681631135
19,Median,Clashscore,MSE,69.85072975206612
19,Median,Clashscore,MAE,4.914132231404959
19,Median,Clashscore,MAD,2.84
19,Median,Ramachandran outliers [%],MSE,1.6391535062439961
19,Median,Ramachandran outliers [%],MAE,0.4764937560038424
19,Median,Ramachandran outliers [%],MAD,0.03
19,Median,Rotamer outliers [%],MSE,14.918424562233792
19,Median,Rotamer outliers [%],MAE,2.3533790818741127
19,Median,Rotamer outliers [%],MAD,1.4299999999999997
19,Median,RSRZ outliers [%],MSE,16.340362350445485
19,Median,RSRZ outliers [%],MAE,2.5880042426813747
19,Median,RSRZ outliers [%],MAD,1.8599999999999999
19,Median,R [%],MSE,10.610960048700333
19,Median,R [%],MAE,2.487698620271593
19,Median,R [%],MAD,2.0
19,Median,R free [%],MSE,13.97479593166824
19,Median,R free [%],MAE,2.9454032281821174
19,Median,R free [%],MAD,2.484499999999999
19,Bayesian,Clashscore,MSE,36.59448656614525
19,Bayesian,Clashscore,MAE,3.742679506962081
19,Bayesian,Clashscore,MAD,2.1987685023712817
19,Bayesian,Ramachandran outliers [%],MSE,0.7050680368922981
19,Bayesian,Ramachandran outliers [%],MAE,0.39967409605199083
19,Bayesian,Ramachandran outliers [%],MAD,0.1920883554139441
19,Bayesian,Rotamer outliers [%],MSE,6.599576176691229
19,Bayesian,Rotamer outliers [%],MAE,1.7593243671186707
19,Bayesian,Rotamer outliers [%],MAD,1.2367621075997546
19,Bayesian,RSRZ outliers [%],MSE,13.793537235967797
19,Bayesian,RSRZ outliers [%],MAE,2.521824353941679
19,Bayesian,RSRZ outliers [%],MAD,1.9953183600571451
19,Bayesian,R [%],MSE,3.2565767458328234
19,Bayesian,R [%],MAE,1.3340757632276774
19,Bayesian,R [%],MAD,1.0074110583360678
19,Bayesian,R free [%],MSE,3.108966637377802
19,Bayesian,R free [%],MAE,1.3198483709470774
19,Bayesian,R free [%],MAD,1.0266573293278292
20,Mean,Clashscore,MSE,71.81164872330761
20,Mean,Clashscore,MAE,5.6991056534897755
20,Mean,Clashscore,MAD,4.595430360827255
20,Mean,Ramachandran outliers [%],MSE,1.2008032371625554
20,Mean,Ramachandran outliers [%],MAE,0.5989800439601498
20,Mean,Ramachandran outliers [%],MAD,0.49326039044120673
20,Mean,Rotamer outliers [%],MSE,12.823077354308547
20,Mean,Rotamer outliers [%],MAE,2.5747523473150236
20,Mean,Rotamer outliers [%],MAD,2.1433937447363647
20,Mean,RSRZ outliers [%],MSE,14.762543778248736
20,Mean,RSRZ outliers [%],MAE,2.6900194424846675
20,Mean,RSRZ outliers [%],MAD,2.2976894707560884
20,Mean,R [%],MSE,9.828971665826694
20,Mean,R [%],MAE,2.4094636890885535
20,Mean,R [%],MAD,1.9051588242694066
20,Mean,R free [%],MSE,14.377063004323919
20,Mean,R free [%],MAE,2.9850133438317603
20,Mean,R free [%],MAD,2.5091681697373236
20,Median,Clashscore,MSE,79.38275454545453
20,Median,Clashscore,MAE,5.2119834710743795
20,Median,Clashscore,MAD,2.9499999999999993
20,Median,Ramachandran outliers [%],MSE,1.4079424591738716
20,Median,Ramachandran outliers [%],MAE,0.4854658981748319
20,Median,Ramachandran outliers [%],MAD,0.03
20,Median,Rotamer outliers [%],MSE,14.22078211074302
20,Median,Rotamer outliers [%],MAE,2.3434169427354474
20,Median,Rotamer outliers [%],MAD,1.44
20,Median,RSRZ outliers [%],MSE,15.672012456512517
20,Median,RSRZ outliers [%],MAE,2.5541434026304626
20,Median,RSRZ outliers [%],MAD,1.87
20,Median,R [%],MSE,9.830808843310441
20,Median,R [%],MAE,2.4066099184312204
20,Median,R [%],MAD,1.9100000000000001
20,Median,R free [%],MSE,14.37395157397391
20,Median,R free [%],MAE,2.9847110305733837
20,Median,R free [%],MAD,2.504999999999999
20,Bayesian,Clashscore,MSE,34.131383003201435
20,Bayesian,Clashscore,MAE,4.030447974553998
20,Bayesian,Clashscore,MAD,2.7611100933371677
20,Bayesian,Ramachandran outliers [%],MSE,0.5170723205491358
20,Bayesian,Ramachandran outliers [%],MAE,0.3911128910395188
20,Bayesian,Ramachandran outliers [%],MAD,0.20948724385805484
20,Bayesian,Rotamer outliers [%],MSE,6.593082879777907
20,Bayesian,Rotamer outliers [%],MAE,1.7298185462860873
20,Bayesian,Rotamer outliers [%],MAD,1.1824875436928528
20,Bayesian,RSRZ outliers [%],MSE,13.301174379017406
20,Bayesian,RSRZ outliers [%],MAE,2.503497108976185
20,Bayesian,RSRZ outliers [%],MAD,2.022394185268623
20,Bayesian,R [%],MSE,3.2000918593301453
20,Bayesian,R [%],MAE,1.3096605977317368
20,Bayesian,R [%],MAD,0.9765885896616453
20,Bayesian,R free [%],MSE,3.063310666442952
20,Bayesian,R free [%],MAE,1.3092187768423655
20,Bayesian,R free [%],MAD,1.0173740043364514
21,Mean,Clashscore,MSE,102.19956344799823
21,Mean,Clashscore,MAE,6.380644634275401
21,Mean,Clashscore,MAD,5.235073188959109
21,Mean,Ramachandran outliers [%],MSE,1.2036422375871838
21,Mean,Ramachandran outliers [%],MAE,0.5802198769117392
21,Mean,Ramachandran outliers [%],MAD,0.4935107515786867
21,Mean,Rotamer outliers [%],MSE,13.353233078000216
21,Mean,Rotamer outliers [%],MAE,2.5411510293138377
21,Mean,Rotamer outliers [%],MAD,2.1566129431775023
21,Mean,RSRZ outliers [%],MSE,16.221090113923278
21,Mean,RSRZ outliers [%],MAE,2.7250781828464943
21,Mean,RSRZ outliers [%],MAD,2.298172861219289
21,Mean,R [%],MSE,11.21636117390648
21,Mean,R [%],MAE,2.5291105586856726
21,Mean,R [%],MAD,2.0357363853143475
21,Mean,R free [%],MSE,15.007523580260884
21,Mean,R free [%],MAE,3.036594810419476
21,Mean,R free [%],MAD,2.5483578023404867
21,Median,Clashscore,MSE,111.72934545454545
21,Median,Clashscore,MAE,5.841652892561984
21,Median,Clashscore,MAD,3.2199999999999998
21,Median,Ramachandran outliers [%],MSE,1.3972727665706055
21,Median,Ramachandran outliers [%],MAE,0.46933237271853984
21,Median,Ramachandran outliers [%],MAD,0.06
21,Median,Rotamer outliers [%],MSE,14.749996829152865
21,Median,Rotamer outliers [%],MAE,2.314477046852816
21,Median,Rotamer outliers [%],MAD,1.4099999999999997
21,Median,RSRZ outliers [%],MSE,17.21162607551973
21,Median,RSRZ outliers [%],MAE,2.5853347475604584
21,Median,RSRZ outliers [%],MAD,1.85
21,Median,R [%],MSE,11.223636520224469
21,Median,R [%],MAE,2.526087416343593
21,Median,R [%],MAD,2.0860000000000003
21,Median,R free [%],MSE,15.008339176932152
21,Median,R free [%],MAE,3.0367438817344423
21,Median,R free [%],MAD,2.5280000000000005
21,Bayesian,Clashscore,MSE,28.187167234988642
21,Bayesian,Clashscore,MAE,3.5859943944975057
21,Bayesian,Clashscore,MAD,2.4298797637217504
21,Bayesian,Ramachandran outliers [%],MSE,0.5897162117370435
21,Bayesian,Ramachandran outliers [%],MAE,0.3801616096540888
21,Bayesian,Ramachandran outliers [%],MAD,0.19694491474964515
21,Bayesian,Rotamer outliers [%],MSE,6.585079490873772
21,Bayesian,Rotamer outliers [%],MAE,1.7615497031871306
21,Bayesian,Rotamer outliers [%],MAD,1.2315920253444403
21,Bayesian,RSRZ outliers [%],MSE,14.59804638710422
21,Bayesian,RSRZ outliers [%],MAE,2.5349112487541454
21,Bayesian,RSRZ outliers [%],MAD,2.027430187068242
21,Bayesian,R [%],MSE,3.33198840326455
21,Bayesian,R [%],MAE,1.336319359516091
21,Bayesian,R [%],MAD,1.0076568584728562
21,Bayesian,R free [%],MSE,3.090252502104283
21,Bayesian,R free [%],MAE,1.304438013463017
21,Bayesian,R free [%],MAD,1.0292135422807167
22,Mean,Clashscore,MSE,79.60011037531609
22,Mean,Clashscore,MAE,6.15563065116362
22,Mean,Clashscore,MAD,4.895559761506343
22,Mean,Ramachandran outliers [%],MSE,1.6306292694410498
22,Mean,Ramachandran outliers [%],MAE,0.6288680355377914
22,Mean,Ramachandran outliers [%],MAD,0.4925750959593875
22,Mean,Rotamer outliers [%],MSE,13.054496179676201
22,Mean,Rotamer outliers [%],MAE,2.5574323625789086
22,Mean,Rotamer outliers [%],MAD,2.1167483527915847
22,Mean,RSRZ outliers [%],MSE,16.094838089297763
22,Mean,RSRZ outliers [%],MAE,2.716806049857601
22,Mean,RSRZ outliers [%],MAD,2.308756303727499
22,Mean,R [%],MSE,11.16323253186336
22,Mean,R [%],MAE,2.5469007921210824
22,Mean,R [%],MAD,2.0430026956990055
22,Mean,R free [%],MSE,14.512341577321703
22,Mean,R free [%],MAE,2.9884357934555217
22,Mean,R free [%],MAD,2.455090286305662
22,Median,Clashscore,MSE,86.4614743801653
22,Median,Clashscore,MAE,5.4385123966942155
22,Median,Clashscore,MAD,2.9899999999999998
22,Median,Ramachandran outliers [%],MSE,1.874669548511047
22,Median,Ramachandran outliers [%],MAE,0.524149855907781
22,Median,Ramachandran outliers [%],MAD,0.05
22,Median,Rotamer outliers [%],MSE,14.43220525319451
22,Median,Rotamer outliers [%],MAE,2.323298627543777
22,Median,Rotamer outliers [%],MAD,1.4000000000000004
22,Median,RSRZ outliers [%],MSE,17.073984242681373
22,Median,RSRZ outliers [%],MAE,2.586044123886296
22,Median,RSRZ outliers [%],MAD,1.8800000000000001
22,Median,R [%],MSE,11.172946566884491
22,Median,R [%],MAE,2.544686424472237
22,Median,R [%],MAD,2.0500000000000007
22,Median,R free [%],MSE,14.516973654664799
22,Median,R free [%],MAE,2.988846662904669
22,Median,R free [%],MAD,2.4800000000000004
22,Bayesian,Clashscore,MSE,34.41697954770212
22,Bayesian,Clashscore,MAE,3.706955722037012
22,Bayesian,Clashscore,MAD,1.9259260399492222
22,Bayesian,Ramachandran outliers [%],MSE,0.795182488282616
22,Bayesian,Ramachandran outliers [%],MAE,0.4309188054343928
22,Bayesian,Ramachandran outliers [%],MAD,0.20707735035363672
22,Bayesian,Rotamer outliers [%],MSE,6.63625887313113
22,Bayesian,Rotamer outliers [%],MAE,1.7712287323186389
22,Bayesian,Rotamer outliers [%],MAD,1.240764221283646
22,Bayesian,RSRZ outliers [%],MSE,14.724018155962483
22,Bayesian,RSRZ outliers [%],MAE,2.5268038732239866
22,Bayesian,RSRZ outliers [%],MAD,2.0079562651703404
22,Bayesian,R [%],MSE,3.330990494699954
22,Bayesian,R [%],MAE,1.3507894214356577
22,Bayesian,R [%],MAD,1.0115934993517186
22,Bayesian,R free [%],MSE,3.2035353619096076
22,Bayesian,R free [%],MAE,1.3363970246656451
22,Bayesian,R free [%],MAD,1.0365084891593757
23,Mean,Clashscore,MSE,267.68551052622036
23,Mean,Clashscore,MAE,7.584454363255854
23,Mean,Clashscore,MAD,4.503595275616137
23,Mean,Ramachandran outliers [%],MSE,1.876211791447389
23,Mean,Ramachandran outliers [%],MAE,0.6323746881788239
23,Mean,Ramachandran outliers [%],MAD,0.4924942837096042
23,Mean,Rotamer outliers [%],MSE,13.68323614554814
23,Mean,Rotamer outliers [%],MAE,2.565074956074481
23,Mean,Rotamer outliers [%],MAD,2.116409581055864
23,Mean,RSRZ outliers [%],MSE,17.07614459923599
23,Mean,RSRZ outliers [%],MAE,2.7555449398301954
23,Mean,RSRZ outliers [%],MAD,2.3015784892589863
23,Mean,R [%],MSE,10.240024907303159
23,Mean,R [%],MAE,2.4772392570262434
23,Mean,R [%],MAD,1.9848998276058438
23,Mean,R free [%],MSE,14.80514507811532
23,Mean,R free [%],MAE,3.030730871066626
23,Mean,R free [%],MAD,2.4920000000000027
23,Median,Clashscore,MSE,285.3144231404959
23,Median,Clashscore,MAE,7.057685950413223
23,Median,Clashscore,MAD,2.9099999999999997
23,Median,Ramachandran outliers [%],MSE,2.124596301633045
23,Median,Ramachandran outliers [%],MAE,0.5286215177713738
23,Median,Ramachandran outliers [%],MAD,0.07
23,Median,Rotamer outliers [%],MSE,15.108608802650261
23,Median,Rotamer outliers [%],MAE,2.3369048745858967
23,Median,Rotamer outliers [%],MAD,1.4099999999999997
23,Median,RSRZ outliers [%],MSE,18.215734433602037
23,Median,RSRZ outliers [%],MAE,2.6312761985574884
23,Median,RSRZ outliers [%],MAD,1.8699999999999999
23,Median,R [%],MSE,10.239405553267035
23,Median,R [%],MAE,2.472598976022102
23,Median,R [%],MAD,2.0
23,Median,R free [%],MSE,14.807895122710809
23,Median,R free [%],MAE,3.0310697107972024
23,Median,R free [%],MAD,2.482000000000001
23,Bayesian,Clashscore,MSE,144.5275024336451
23,Bayesian,Clashscore,MAE,5.2815033845844575
23,Bayesian,Clashscore,MAD,2.7082529921841685
23,Bayesian,Ramachandran outliers [%],MSE,0.7169555857760266
23,Bayesian,Ramachandran outliers [%],MAE,0.4267853867235251
23,Bayesian,Ramachandran outliers [%],MAD,0.2140003714551062
23,Bayesian,Rotamer outliers [%],MSE,7.201165896845717
23,Bayesian,Rotamer outliers [%],MAE,1.8063398641133674
23,Bayesian,Rotamer outliers [%],MAD,1.288377104375628
23,Bayesian,RSRZ outliers [%],MSE,15.508691124956172
23,Bayesian,RSRZ outliers [%],MAE,2.560571244114442
23,Bayesian,RSRZ outliers [%],MAD,2.035830078636234
23,Bayesian,R [%],MSE,3.0642737189842575
23,Bayesian,R [%],MAE,1.300705901982973
23,Bayesian,R [%],MAD,0.9746237593187619
23,Bayesian,R free [%],MSE,3.1477857717514035
23,Bayesian,R free [%],MAE,1.3286469605785696
23,Bayesian,R free [%],MAD,1.0309005745599986
24,Mean,Clashscore,MSE,86.55984896632592
24,Mean,Clashscore,MAE,5.672143764971475
24,Mean,Clashscore,MAD,4.825837652104689
24,Mean,Ramachandran outliers [%],MSE,1.19763658806853
24,Mean,Ramachandran outliers [%],MAE,0.5653932376508823
24,Mean,Ramachandran outliers [%],MAD,0.4940146931363243
24,Mean,Rotamer outliers [%],MSE,12.73395392276839
24,Mean,Rotamer outliers [%],MAE,2.4536341703417244
24,Mean,Rotamer outliers [%],MAD,2.046743068513962
24,Mean,RSRZ outliers [%],MSE,17.95597421445835
24,Mean,RSRZ outliers [%],MAE,2.776103493984139
24,Mean,RSRZ outliers [%],MAD,2.311337197824878
24,Mean,R [%],MSE,10.212624598307894
24,Mean,R [%],MAE,2.4497777156912695
24,Mean,R [%],MAD,1.9450000000000003
24,Mean,R free [%],MSE,14.662704615180933
24,Mean,R free [%],MAE,3.0085812457936805
24,Mean,R free [%],MAD,2.547363926382376
24,Median,Clashscore,MSE,91.89679752066114
24,Median,Clashscore,MAE,4.9452066115702475
24,Median,Clashscore,MAD,2.6999999999999997
24,Median,Ramachandran outliers [%],MSE,1.3640314121037465
24,Median,Ramachandran outliers [%],MAE,0.44119116234390005
24,Median,Ramachandran outliers [%],MAD,0.03
24,Median,Rotamer outliers [%],MSE,14.11240667297681
24,Median,Rotamer outliers [%],MAE,2.2473497397065785
24,Median,Rotamer outliers [%],MAD,1.3499999999999996
24,Median,RSRZ outliers [%],MSE,19.078944310564278
24,Median,RSRZ outliers [%],MAE,2.645952481968604
24,Median,RSRZ outliers [%],MAD,1.87
24,Median,R [%],MSE,10.234508092024315
24,Median,R [%],MAE,2.448979338210373
24,Median,R [%],MAD,1.9100000000000001
24,Median,R free [%],MSE,14.665306782062773
24,Median,R free [%],MAE,3.008807489499263
24,Median,R free [%],MAD,2.544999999999998
24,Bayesian,Clashscore,MSE,33.661196469015174
24,Bayesian,Clashscore,MAE,3.8547887104780543
24,Bayesian,Clashscore,MAD,2.8751740924979545
24,Bayesian,Ramachandran outliers [%],MSE,0.5537259494500658
24,Bayesian,Ramachandran outliers [%],MAE,0.3790707318508046
24,Bayesian,Ramachandran outliers [%],MAD,0.1961733265277248
24,Bayesian,Rotamer outliers [%],MSE,7.091495075211973
24,Bayesian,Rotamer outliers [%],MAE,1.7521781654837358
24,Bayesian,Rotamer outliers [%],MAD,1.1727969749172167
24,Bayesian,RSRZ outliers [%],MSE,16.217707117988475
24,Bayesian,RSRZ outliers [%],MAE,2.575851157860875
24,Bayesian,RSRZ outliers [%],MAD,2.019265710881422
24,Bayesian,R [%],MSE,2.9370946132921456
24,Bayesian,R [%],MAE,1.2995651691866048
24,Bayesian,R [%],MAD,1.0006147003146602
24,Bayesian,R free [%],MSE,2.9340381348457374
24,Bayesian,R free [%],MAE,1.2838132536977815
24,Bayesian,R free [%],MAD,1.0026358585313897
25,Mean,Clashscore,MSE,92.60576196230747
25,Mean,Clashscore,MAE,6.632259261755609
25,Mean,Clashscore,MAD,4.614188991600734
25,Mean,Ramachandran outliers [%],MSE,2.190144201980154
25,Mean,Ramachandran outliers [%],MAE,0.6634505604524615
25,Mean,Ramachandran outliers [%],MAD,0.49221354575095966
25,Mean,Rotamer outliers [%],MSE,14.95297289457108
25,Mean,Rotamer outliers [%],MAE,2.657288910298348
25,Mean,Rotamer outliers [%],MAD,2.155302359760226
25,Mean,RSRZ outliers [%],MSE,15.185930418795477
25,Mean,RSRZ outliers [%],MAE,2.7229026260195943
25,Mean,RSRZ outliers [%],MAD,2.2828134814522363
25,Mean,R [%],MSE,10.570013839966261
25,Mean,R [%],MAE,2.479121510482335
25,Mean,R [%],MAD,1.9867571229796113
25,Mean,R free [%],MSE,14.60901462524938
25,Mean,R free [%],MAE,3.017602096332644
25,Mean,R free [%],MAD,2.5500000000000007
25,Median,Clashscore,MSE,106.98211322314049
25,Median,Clashscore,MAE,6.18801652892562
25,Median,Clashscore,MAD,2.9499999999999993
25,Median,Ramachandran outliers [%],MSE,2.4536084534101827
25,Median,Ramachandran outliers [%],MAE,0.5465225744476465
25,Median,Ramachandran outliers [%],MAD,0.03
25,Median,Rotamer outliers [%],MSE,16.53394122101278
25,Median,Rotamer outliers [%],MAE,2.4060198769522008
25,Median,Rotamer outliers [%],MAD,1.3899999999999997
25,Median,RSRZ outliers [%],MSE,16.195690666100976
25,Median,RSRZ outliers [%],MAE,2.5899338141705557
25,Median,RSRZ outliers [%],MAD,1.85
25,Median,R [%],MSE,10.586765528727161
25,Median,R [%],MAE,2.474923291378746
25,Median,R [%],MAD,1.9835000000000012
25,Median,R free [%],MSE,14.611174205730647
25,Median,R free [%],MAE,3.0177804530344994
25,Median,R free [%],MAD,2.5455000000000005
25,Bayesian,Clashscore,MSE,51.0177700223651
25,Bayesian,Clashscore,MAE,4.618665648075169
25,Bayesian,Clashscore,MAD,3.0741629071407055
25,Bayesian,Ramachandran outliers [%],MSE,0.85786498633812
25,Bayesian,Ramachandran outliers [%],MAE,0.41649072312198127
25,Bayesian,Ramachandran outliers [%],MAD,0.19169030381946328
25,Bayesian,Rotamer outliers [%],MSE,7.750470076181913
25,Bayesian,Rotamer outliers [%],MAE,1.833580203631387
25,Bayesian,Rotamer outliers [%],MAD,1.2390337297732845
25,Bayesian,RSRZ outliers [%],MSE,13.320941336827218
25,Bayesian,RSRZ outliers [%],MAE,2.524718200372732
25,Bayesian,RSRZ outliers [%],MAD,1.9981074809912935
25,Bayesian,R [%],MSE,3.332577935041511
25,Bayesian,R [%],MAE,1.3326110582551376
25,Bayesian,R [%],MAD,1.0114505778183922
25,Bayesian,R free [%],MSE,3.0889838320322798
25,Bayesian,R free [%],MAE,1.3133035295078612
25,Bayesian,R free [%],MAD,1.0276841111473551
26,Mean,Clashscore,MSE,34.83387290215776
26,Mean,Clashscore,MAE,4.523495220070374
26,Mean,Clashscore,MAD,4.216962211427552
26,Mean,Ramachandran outliers [%],MSE,1.489139761680301
26,Mean,Ramachandran outliers [%],MAE,0.6073661278874098
26,Mean,Ramachandran outliers [%],MAD,0.493224483057493
26,Mean,Rotamer outliers [%],MSE,12.14378507651316
26,Mean,Rotamer outliers [%],MAE,2.5132701453452224
26,Mean,Rotamer outliers [%],MAD,2.1461234043958592
26,Mean,RSRZ outliers [%],MSE,16.203642493310433
26,Mean,RSRZ outliers [%],MAE,2.754280044572025
26,Mean,RSRZ outliers [%],MAD,2.303913156619587
26,Mean,R [%],MSE,10.783949869429701
26,Mean,R [%],MAE,2.492322328489392
26,Mean,R [%],MAD,2.0020000000000007
26,Mean,R free [%],MSE,14.5299790366221
26,Mean,R free [%],MAE,3.0193518957185668
26,Mean,R free [%],MAD,2.529
26,Median,Clashscore,MSE,33.998652066115696
26,Median,Clashscore,MAE,3.774793388429752
26,Median,Clashscore,MAD,2.67
26,Median,Ramachandran outliers [%],MSE,1.6982152257444765
26,Median,Ramachandran outliers [%],MAE,0.48763208453410184
26,Median,Ramachandran outliers [%],MAD,0.03
26,Median,Rotamer outliers [%],MSE,13.609400757217228
26,Median,Rotamer outliers [%],MAE,2.3201514434453383
26,Median,Rotamer outliers [%],MAD,1.4000000000000004
26,Median,RSRZ outliers [%],MSE,17.27692446330081
26,Median,RSRZ outliers [%],MAE,2.6203869325413667
26,Median,RSRZ outliers [%],MAD,1.8699999999999997
26,Median,R [%],MSE,10.79063970805211
26,Median,R [%],MAE,2.487388312667017
26,Median,R [%],MAD,2.0
26,Median,R free [%],MSE,14.526711437385023
26,Median,R free [%],MAE,3.0190147203495084
26,Median,R free [%],MAD,2.5229999999999997
26,Bayesian,Clashscore,MSE,20.278779578740597
26,Bayesian,Clashscore,MAE,3.2556942937374513
26,Bayesian,Clashscore,MAD,2.4022216092307254
26,Bayesian,Ramachandran outliers [%],MSE,0.627208486620847
26,Bayesian,Ramachandran outliers [%],MAE,0.3977921834828831
26,Bayesian,Ramachandran outliers [%],MAD,0.19616705205456206
26,Bayesian,Rotamer outliers [%],MSE,6.467458207613205
26,Bayesian,Rotamer outliers [%],MAE,1.7445533444149683
26,Bayesian,Rotamer outliers [%],MAD,1.2396453727911978
26,Bayesian,RSRZ outliers [%],MSE,14.553845492502758
26,Bayesian,RSRZ outliers [%],MAE,2.5569305567341347
26,Bayesian,RSRZ outliers [%],MAD,2.0169434890575295
26,Bayesian,R [%],MSE,3.1885969867132706
26,Bayesian,R [%],MAE,1.3244195284744962
26,Bayesian,R [%],MAD,0.9793225783793638
26,Bayesian,R free [%],MSE,3.0674110529540064
26,Bayesian,R free [%],MAE,1.3000990112362105
26,Bayesian,R free [%],MAD,0.9954106308745363
27,Mean,Clashscore,MSE,47.264414168708996
27,Mean,Clashscore,MAE,5.082023587681543
27,Mean,Clashscore,MAD,4.3059775315581685
27,Mean,Ramachandran outliers [%],MSE,1.67117357897107
27,Mean,Ramachandran outliers [%],MAE,0.6326066390856157
27,Mean,Ramachandran outliers [%],MAD,0.49271286474885473
27,Mean,Rotamer outliers [%],MSE,12.92782174414223
27,Mean,Rotamer outliers [%],MAE,2.563558724493109
27,Mean,Rotamer outliers [%],MAD,2.136232970589692
27,Mean,RSRZ outliers [%],MSE,18.16992799140197
27,Mean,RSRZ outliers [%],MAE,2.763524597969563
27,Mean,RSRZ outliers [%],MAD,2.280346637712891
27,Mean,R [%],MSE,10.142340550638865
27,Mean,R [%],MAE,2.447469920352706
27,Mean,R [%],MAD,2.0134904548025325
27,Mean,R free [%],MSE,15.055813445304176
27,Mean,R free [%],MAE,3.02258849682349
27,Mean,R free [%],MAD,2.542
27,Median,Clashscore,MSE,51.833911570247935
27,Median,Clashscore,MAE,4.568512396694215
27,Median,Clashscore,MAD,2.8000000000000007
27,Median,Ramachandran outliers [%],MSE,1.907804274735831
27,Median,Ramachandran outliers [%],MAE,0.5167483189241113
27,Median,Ramachandran outliers [%],MAD,0.03
27,Median,Rotamer outliers [%],MSE,14.378032134406059
27,Median,Rotamer outliers [%],MAE,2.339522006625651
27,Median,Rotamer outliers [%],MAD,1.3899999999999997
27,Median,RSRZ outliers [%],MSE,19.346861985574883
27,Median,RSRZ outliers [%],MAE,2.6454314806958
27,Median,RSRZ outliers [%],MAD,1.8599999999999999
27,Median,R [%],MSE,10.1568095726845
27,Median,R [%],MAE,2.4470694753541355
27,Median,R [%],MAD,2.0
27,Median,R free [%],MSE,15.056952396127356
27,Median,R free [%],MAE,3.022644035732306
27,Median,R free [%],MAD,2.5199999999999996
27,Bayesian,Clashscore,MSE,20.034939417529557
27,Bayesian,Clashscore,MAE,3.2513631333362527
27,Bayesian,Clashscore,MAD,2.1677840654213925
27,Bayesian,Ramachandran outliers [%],MSE,0.8682809279942906
27,Bayesian,Ramachandran outliers [%],MAE,0.4347163319626983
27,Bayesian,Ramachandran outliers [%],MAD,0.20785699202415409
27,Bayesian,Rotamer outliers [%],MSE,6.750073767892491
27,Bayesian,Rotamer outliers [%],MAE,1.7632395660526614
27,Bayesian,Rotamer outliers [%],MAD,1.2101249150865385
27,Bayesian,RSRZ outliers [%],MSE,16.356573048165483
27,Bayesian,RSRZ outliers [%],MAE,2.587546530804175
27,Bayesian,RSRZ outliers [%],MAD,2.0276380472846407
27,Bayesian,R [%],MSE,3.289024635120698
27,Bayesian,R [%],MAE,1.3334948558703188
27,Bayesian,R [%],MAD,1.0146726833145108
27,Bayesian,R free [%],MSE,3.1144166001192413
27,Bayesian,R free [%],MAE,1.3041322514400837
27,Bayesian,R free [%],MAD,1.0271811456955584
28,Mean,Clashscore,MSE,62.748554903048955
28,Mean,Clashscore,MAE,5.8078182351217045
28,Mean,Clashscore,MAD,5.196085243611197
28,Mean,Ramachandran outliers [%],MSE,1.5038377834350418
28,Mean,Ramachandran outliers [%],MAE,0.6287418102623031
